video_id,title,channel_name,published_at,publish_year,publish_month,days_since_publish,duration,views,likes,comments,views_per_day,is_viral,language_code,language_name,region_fetched,category_id,fetched_at
mV5aqiekz7Y,Geceler | Gejala | Kizlar | Arabic Song | Turkish Song | Arabic Remix Song | Rimix,VK Edition,2023-04-29,2023,4,1072,PT3M10S,10711725,,2815.0,9992.28,0,en,English,search,10,2026-04-05 12:42:05
vnqCGvpUElo,Oudom Sao - ដេញបងទៅធ្វើការឆ្ងាយ ស្រួលអូនទាក់ទងហ្នឹងគេ | lyrics Video,Oudom Sao,2026-03-25,2026,3,11,PT4M47S,112154,1560.0,40.0,10195.82,0,km,km,KH,24,2026-04-05 12:42:05
f53nqIBzii8,"Laage Ura Dhura (লাগে উরা ধুরা)| Toofan | Shakib Khan, Pritom, Mimi, Raihan | Alpha-i | Chorki | SVF",Chorki,2024-05-28,2024,5,677,PT2M46S,353438062,1100664.0,41030.0,522065.08,1,en,English,search,10,2026-04-05 12:42:06
NnJPJsi-BKQ,I need your love | TikTok dance challenge #shorts,Polar,2021-12-07,2021,12,1579,PT13S,53991134,1358766.0,4576.0,34193.25,0,en,English,search,10,2026-04-05 12:42:06
yaZkh9tiIsc,Jignesh Barot | તારા તોલે કોઈ ના આવે | Tara Tole Koyi Na Aave | 2024 New Gujarati Song | ગુજરાતી ગીત,Saregama Gujarati,2024-02-26,2024,2,769,PT9M12S,21766602,129604.0,2114.0,28305.07,0,en,English,search,10,2026-04-05 12:42:06
Fdx_P-NcvXg,SHOBEE - MACHI M3ANA,Shobee,2026-03-30,2026,3,5,PT2M39S,415803,28330.0,1941.0,83160.6,0,en,English,MA,10,2026-04-05 12:42:06
tFX2UvkQj44,"Kaathuvaakula Rendu Kaadhal - Dippam Dappam Video | Vijay Sethupathi, Anirudh",SonyMusicSouthVEVO,2022-06-09,2022,6,1396,PT3M26S,116315689,581975.0,5291.0,83320.69,0,en,English,search,10,2026-04-05 12:42:06
B-2BCSxnyHA,Deewane (Official Video ) Navaan Sandhu Ft Bir | Daaku | New Punjabi Songs 2025,Navaan Sandhu,2025-10-26,2025,10,161,PT3M27S,102181587,660985.0,14533.0,634668.24,1,en-GB,en-GB,search,10,2026-04-05 12:42:06
dOmx63-jq8c,Hansha Bharwad-Parne THAKAR Nakhrala-પરણે ઠાકર નખરાળા-Tulsi Vivah Special-2024-Song@SSDIGITAL|Trend,S S DIGITAL,2024-11-09,2024,11,512,PT7M18S,21367209,83710.0,2442.0,41732.83,0,gu,Gujarati,search,10,2026-04-05 12:42:06
CpeC44KTHFU,Marc Anthony - Ale Ale (Official Video),marcanthonyVEVO,2024-04-25,2024,4,709,PT4M17S,10646874,97313.0,5431.0,15016.75,0,es,Spanish,search,10,2026-04-05 12:42:06
sCbbMZ-q4-I,"Lut Gaye (Full Song) Emraan Hashmi, Yukti | Jubin N, Tanishk B, Manoj M | Bhushan K | Radhika-Vinay",T-Series,2021-02-17,2021,2,1873,PT4M58S,1528679669,11617957.0,349769.0,816166.4,1,en,English,search,10,2026-04-05 12:42:06
5Eqb_-j3FDA,Coke Studio | Season 14 | Pasoori | Ali Sethi x Shae Gill,Coke Studio Pakistan,2022-02-07,2022,2,1518,PT4M37S,947959015,8541386.0,215314.0,624478.93,1,en,English,search,10,2026-04-05 12:42:06
Qhwafoo7Pnc,"Aawaara Angaara (Full Video): Tere Ishk Mein | Dhanush, Kriti | AR Rahman,Faheem|Aanand LR|Bhushan K",T-Series,2025-12-11,2025,12,114,PT5M13S,121016958,746397.0,21570.0,1061552.26,1,en,English,search,10,2026-04-05 12:42:06
taTSwz-KAgY,AYAR 2.0,wyborowa lover - Topic,2026-03-27,2026,3,8,PT2M37S,571605,3867.0,0.0,71450.62,0,en,English,TR,10,2026-04-05 12:42:06
Xk3O6Pr1HGY,2024 Top Hits (Tamil) - Video Jukebox | Best of 2024 Tamil Songs,Sony Music South,2024-12-07,2024,12,484,PT1H25M10S,3278517,19319.0,254.0,6773.8,0,en-GB,en-GB,search,10,2026-04-05 12:42:06
b_GqrwmptWo,"NiziU(니쥬) ""Too Bad"" M/V",JYP Entertainment,2026-03-31,2026,3,4,PT2M48S,11310680,69052.0,10113.0,2827670.0,1,en,English,JP,10,2026-04-05 12:42:06
gwMa6gpoE9I,BTS (방탄소년단) 'ON' Kinetic Manifesto Film : Come Prima,HYBE LABELS,2020-02-21,2020,2,2235,PT4M59S,673586924,14907860.0,1780323.0,301381.17,1,ko,Korean,search,10,2026-04-05 12:42:06
xYsUSIuRhr0,Btmanna Ansak,Sherine - Topic,2025-06-28,2025,6,281,PT2M53S,57550286,431274.0,7388.0,204805.29,1,en,English,search,10,2026-04-05 12:42:06
9LW9DpmhrPE,Suzume (feat. Toaka),RADWIMPS - Topic,2022-09-29,2022,9,1284,PT3M57S,76673351,991543.0,4575.0,59714.45,0,en,English,search,10,2026-04-05 12:42:06
C4mBfkNVnEk,DEVIL Lyrical Video | PBX 1 | Sidhu Moose Wala | Byg Byrd |  Latest Punjabi Songs 2018,T-Series,2018-11-21,2018,11,2692,PT4M24S,261776484,2532902.0,51610.0,97242.38,0,en,English,search,10,2026-04-05 12:42:06
0D-cflq1Hxo,"Fuerza Regida, Chuyin - INMORTAL (letra/lyrics)",Xabian.j,2026-04-01,2026,4,3,PT2M18S,230055,331.0,1.0,76685.0,0,es-419,es-419,MX,10,2026-04-05 12:42:06
At4X49e-Zss,Baula K Banailo Re | Kona | Zico | Folk Station | Se 06 | Eid Special | Rtv Music,Rtv Music,2025-04-08,2025,4,361,PT4M47S,18578751,68649.0,1090.0,51464.68,0,en,English,search,10,2026-04-05 12:42:06
qvfOrkGdEcs,"Tel Nando (तेल ननदो) | Shilpi Raj Bhojpuri Song 2024 | Aarohi Singh, Renu Kashyap | Bhojpuri Gana",JMF Bhojpuri,2024-04-26,2024,4,709,PT3M24S,47252290,91298.0,919.0,66646.39,0,hi,Hindi,search,10,2026-04-05 12:42:06
IOopJ-PDpac,"Premalo - Video Song | Court | Priyadarshi, Harsh Roshan, Sridevi | Vijai Bulganin | Ram Jagadeesh",Saregama Telugu,2025-03-21,2025,3,380,PT4M59S,112574070,429489.0,7549.0,296247.55,1,en,English,search,10,2026-04-05 12:42:06
n_gisO-mT14,"Kondattam Video | Thudarum | Mohanlal, Shobana, Jakes Bejoy, Tharun Moorthy, MRenjith | MG SREEKUMAR",Sony Music South,2025-04-30,2025,4,340,PT3M41S,32372894,309233.0,16686.0,95214.39,0,en-GB,en-GB,search,10,2026-04-05 12:42:06
yu8nxs1gw48,Rahul Dit-O | OBBANE | Official Music Video (4K) | DJ Lethal A | Kannada Rap,Rahul Dit-O,2021-09-09,2021,9,1669,PT3M16S,24901975,409846.0,8122.0,14920.3,0,kn,Kannada,search,10,2026-04-05 12:42:06
j5-yKhDd64s,Eminem - Not Afraid,EminemVEVO,2010-06-05,2010,6,5783,PT4M19S,2067852889,13045445.0,915689.0,357574.42,1,en,English,search,10,2026-04-05 12:42:06
k-5fAxDYuDQ,The Hookstep Challenge | Vicky Kaushal & Kiara Advani In Koffee With Karan | Latest Trending Video ♡,Beats On Music,2023-12-10,2023,12,847,PT51S,17210111,692490.0,914.0,20318.9,0,en,English,search,10,2026-04-05 12:42:06
0TgNQXj6rr0,"""Tum Hi Ho Song"" Aashiqui 2 Full Song | Aditya Roy Kapur, Shraddha Kapoor New Song 2024 Love Songs",Asim ,2024-05-25,2024,5,680,PT4M13S,23717414,,2431.0,34878.55,0,hi,Hindi,search,10,2026-04-05 12:42:06
tYKrORILFOg,Naam Chale (Official Video) Vikram Sarkar | New Haryanvi Songs Haryanavi 2025 |Latest Haryanvi Songs,All Good Music,2025-07-02,2025,7,277,PT2M44S,192870464,1132481.0,19463.0,696283.26,1,en,English,search,10,2026-04-05 12:42:06
9j4f67o_5iw,"Myke Towers, Renn, Nio García, Yexel - MAQUILLAJE (Remix) Official Video",Myke Towers,2024-07-02,2024,7,641,PT5M9S,158157824,309658.0,4131.0,246736.07,1,es-US,es-US,search,10,2026-04-05 12:42:06
Kk1_0uGNooc,Tuğçe Kandemir - Aradan Çok Yıllar Geçti (Sen Nasıl Bir İnsansın),Tuğçe Kandemir,2024-07-02,2024,7,641,PT2M51S,144854644,316965.0,24431.0,225982.28,1,tr,Turkish,search,10,2026-04-05 12:42:06
LXhzfJGPbhI,ARTIFICIAL HAPPINESS,Omah Lay - Topic,2026-04-02,2026,4,2,PT3M7S,134050,4490.0,364.0,67025.0,0,en,English,NG,10,2026-04-05 12:42:06
s_5Rb1VtVgs,#New#Arabi#remix#Song#viral#tiktok,Remix songs,2023-07-24,2023,7,985,PT4M34S,5035292,,450.0,5111.97,0,en,English,search,10,2026-04-05 12:42:06
VuBcFn4_AlU,Flute Beatbox 🎶 what is your Favourite? #viral #trending #song #fluteringtone #shorts,Learn With Introvert ,2023-05-20,2023,5,1051,PT17S,19868342,948128.0,2636.0,18904.23,0,en-IN,en-IN,search,10,2026-04-05 12:42:06
NQ2-NCZJyEw,Soraia Ramos - Nha Terra (Official Music Video),Klasszik,2023-06-16,2023,6,1023,PT3M31S,29333161,115567.0,3139.0,28673.67,0,pt,Portuguese,search,10,2026-04-05 12:42:06
LWTY-2weKlY,#love #song #newsong #lovesong #music #couplelovesong #newmusicrelease #couplegoals,ON Nahid Official 4,2024-11-03,2024,11,517,PT12S,18218169,450082.0,655.0,35238.24,0,en,English,search,10,2026-04-05 12:42:06
0CRHQwNJW1c,GADIS MANIS KALIMANTAN - LAILA AYU - SIMPATIK MUSIC,SIMPATIK MUSIC OFFICIAL,2026-03-25,2026,3,11,PT6M31S,1734677,11070.0,711.0,157697.91,1,id,Indonesian,ID,10,2026-04-05 12:42:06
sZZ3NTOQWU0,BLANCO - Tanto non rinasco (Visual),BLANCHITOVEVO,2026-04-02,2026,4,2,PT2M41S,43550,1497.0,64.0,21775.0,0,it,Italian,IT,10,2026-04-05 12:42:06
FZrR9kxf31E,Sekuzolunga Mama,Nkeshemba - Topic,2026-03-20,2026,3,16,PT4M39S,769060,21794.0,807.0,48066.25,0,en,English,ZA,10,2026-04-05 12:42:06
YVEjPPSLQc8,Rinku Deriya :: ધમાકેદાર song || Trending Music || Piano Music || Gujarati Rhythm || Viral Video,Rinku Deriya Official,2018-10-26,2018,10,2718,PT1M9S,25526433,171082.0,1573.0,9391.62,0,en,English,search,10,2026-04-05 12:42:06
HKVKSqGWMlU,Antoñito Molina - Imparable (Videoclip Oficial),ANTOÑITO MOLINA,2026-03-20,2026,3,16,PT3M9S,357543,5210.0,209.0,22346.44,0,es,Spanish,ES,10,2026-04-05 12:42:06
GOl9G8zmmCE,Sengamalam #Ratnam #vishal #devisriprasad #tamilsongs #youtubeshorts,Aditya Music Tamil,2024-05-24,2024,5,681,PT44S,3968667,121083.0,173.0,5827.7,0,en,English,search,10,2026-04-05 12:42:06
b39EYhJXTe8,Fredo - FIRE IN THE BOOTH pt2,CharlieSloth,2026-04-02,2026,4,2,PT4M57S,284830,10620.0,860.0,142415.0,1,en-GB,en-GB,GB,10,2026-04-05 12:42:06
EvMS73TWIQA,Urugi Urugi - Video Song | Joe | Rio Raj | Hariharan Ram.S | Siddhu Kumar | Dr.D.Arulanandhu,Think Music India,2023-12-01,2023,12,856,PT4M10S,106719432,503572.0,6799.0,124672.23,1,en,English,search,10,2026-04-05 12:42:06
ozthKn07Ei4,Dadju & Tayc - I love you (Clip officiel),Héritage,2024-02-11,2024,2,784,PT3M21S,136716507,615220.0,19544.0,174383.3,1,fr,French,search,10,2026-04-05 12:42:06
neRiV_eE7mQ,"Mega Victory Mass Lyrical | Mana ShankaraVaraPrasad Garu | Chiranjeevi,Venkatesh | Anil R |Bheems",T-Series Telugu,2025-12-30,2025,12,96,PT3M16S,47923713,176674.0,5568.0,499205.34,1,en,English,search,10,2026-04-05 12:42:06
BdS73mMycjI,Aamir Kangda - Aaja Bahon Me | Arabic Version,Byyassar,2016-03-12,2016,3,3675,PT4M17S,51587972,,5631.0,14037.54,0,es,Spanish,search,10,2026-04-05 12:42:06
3iEmP5Dcy0U,Sapna Most Popular Video | Sapna Song 2026 | Sapna Viral Video | Latest Haryanvi Song | Trimurti,Trimurti Cassettes,2017-03-12,2017,3,3311,PT3M30S,246985160,647789.0,13869.0,74595.34,0,en,English,search,10,2026-04-05 12:42:06
60WSYIzvmHI,"La T y La M, Luck Ra - Bebé (Official Video)",LaTylaMVEVO,2026-03-27,2026,3,9,PT3M9S,681006,9960.0,460.0,75667.33,0,es,Spanish,AR,10,2026-04-05 12:42:06
SRsSnffB4p0,Vaada Veda Promo Song | Narivetta | Ft. Jakes Bejoy & Vedan | Tovino Thomas,Sony Music South,2025-05-20,2025,5,319,PT3M38S,16995257,228145.0,9744.0,53276.67,0,en-GB,en-GB,search,10,2026-04-05 12:42:06
6c3mAtStIxo,Khalasi | Coke Studio Bharat,Aditya Gadhvi - Topic,2023-07-04,2023,7,1006,PT4M19S,40034480,434934.0,5725.0,39795.71,0,en,English,search,10,2026-04-05 12:42:06
gEAXyEUQPUs,FAMOSINHA,Dj Caio Vieira - Topic,2025-02-27,2025,2,402,PT2M14S,62484481,469889.0,0.0,155434.03,1,pt-PT,pt-PT,search,10,2026-04-05 12:42:06
XLqmL9cPN1E,"Teri Baaton Mein Aisa Uljha Jiya (Title Track): Shahid Kapoor, Kriti Sanon | Raghav,Tanishk,Asees",T-Series,2024-01-29,2024,1,797,PT2M32S,589782032,2256796.0,34328.0,740002.55,1,en,English,search,10,2026-04-05 12:42:06
CqDByohxbtA,ARJN x KDS x FIFTY4 x RONN - KALYANI [ Official Lyrical Video ],MONEY VERSE RECORDS,2025-11-10,2025,11,145,PT4M2S,43607240,321438.0,14675.0,300739.59,1,en,English,search,10,2026-04-05 12:42:06
VzgkY78sh0I,King Promise - Paris (Official Video),KingPromiseVEVO,2024-04-04,2024,4,730,PT2M24S,8128651,56262.0,1026.0,11135.14,0,en,English,search,10,2026-04-05 12:42:06
YsdT3TUvoB8,"Lisa, can you teach me Japanese!? 🙏🏻 #lisa #music",Michael.Ny,2024-07-02,2024,7,641,PT19S,10457630,796988.0,3259.0,16314.56,0,en,English,search,10,2026-04-05 12:42:06
F-iYKUraUy0,7Liwa - Parano (Official Music Video),7Liwa,2026-04-01,2026,4,3,PT2M46S,728051,33880.0,1931.0,242683.67,1,ar,Arabic,MA,10,2026-04-05 12:42:06
orYf6VDtj_k,"Raataan Lambiyan - Lyric Video | Shershaah | Sidharth, Kiara | Tanishk B. | Jubin | Asees",SonyMusicIndiaVEVO,2021-08-31,2021,8,1678,PT3M54S,747528260,3633387.0,45792.0,445487.64,1,sq,sq,search,10,2026-04-05 12:42:06
upLTD7DFtng,Official髭男dism - エルダーフラワー [Official Video],Official髭男dism,2026-03-29,2026,3,6,PT4M52S,1711860,50123.0,3081.0,285310.0,1,ja,Japanese,JP,10,2026-04-05 12:42:06
7ObZA32klC4,Rondu Har Wely Rondu | OFFICIAL SONG | Adnan Arshad | 2026,Adnan Arshad,2026-03-20,2026,3,16,PT9M21S,464821,10411.0,506.0,29051.31,0,en-US,en-US,PK,10,2026-04-05 12:42:06
HfMTwkVQohM,Full Video: Jimikki Ponnu (Tamil) Varisu | Thalapathy Vijay | Thaman S | Vamshi Paidipally,T-Series,2023-02-12,2023,2,1148,PT3M56S,162336490,832585.0,11056.0,141408.09,1,en,English,search,10,2026-04-05 12:42:06
8RAd-_Qj_ac,PEELINGS (Telugu Lyrical Video) | Pushpa 2 The Rule | Allu Arjun | Rashmika Mandanna | Sukumar | DSP,T-Series Telugu,2024-12-01,2024,12,490,PT4M12S,245665051,1293251.0,35260.0,501357.25,1,en,English,search,10,2026-04-05 12:42:06
0juyxaYkZzg,MirMaftoon - Ajab Donia Ast En Donia [4K] میر مفتون - عجب دنیاست این دنیا,Asia Music Channel (AMC),2024-06-26,2024,6,647,PT4M59S,28172904,186076.0,8017.0,43543.9,0,en,English,search,10,2026-04-05 12:42:06
Rh39V4Trl-Q,AS MELHORES E MAIS TOCADAS DO TIKTOK 2025 ⚡️ TOP HITS TIKTOK 2025 ⚡️ MAIS TOCADAS DO MOMENTO,Brasil Hits,2025-01-08,2025,1,451,PT1H36M35S,4592846,22176.0,291.0,10183.69,0,pt-PT,pt-PT,search,10,2026-04-05 12:42:06
jixJvI0Owuc,Linh - Je pense à vous (Clip officiel),LINH,2024-11-07,2024,11,514,PT2M56S,28350147,148721.0,4264.0,55155.93,0,fr,French,search,10,2026-04-05 12:42:06
2ncAQ8S1mDE,Chota Rajpal | Karara Note | 500 का करारा नोट Viral Video | Latest Haryanvi Songs Haryanavi 2025,Ankit Vij,2025-02-21,2025,2,408,PT4M1S,49053203,116313.0,1427.0,120228.44,1,en-IN,en-IN,search,10,2026-04-05 12:42:06
2Fp-cU63CTU,Feid - Que vuelta vox (Visualizer),FeidVEVO,2026-03-20,2026,3,16,PT2M50S,2066166,40082.0,1693.0,129135.38,1,es,Spanish,CO,10,2026-04-05 12:42:06
1xEfMnXyGkA,R.I.P - Language of the Lost ft. Kasane Teto SV (SynthV Original Song),R.I.P / RIProducer,2024-04-04,2024,4,730,PT4M12S,14531466,212824.0,5683.0,19906.12,0,en,English,search,10,2026-04-05 12:42:06
55Trzku-7dc,😏Singing 'Rosalía - Bizcochito' in 8 languages #Spanish #Multilingual,Cha Dabin,2023-08-20,2023,8,959,PT25S,21944693,828010.0,15345.0,22882.89,0,en,English,search,10,2026-04-05 12:42:06
otxCvJFKONs,"#Video - चोली के समान - #Ashish Yadav, Khushi Kakkar का आ गया लगन का सबसे ब्लास्ट - #New Magahi Song",Bihari Films Maghi,2026-03-28,2026,3,8,PT2M55S,1539756,8751.0,138.0,192469.5,1,en,English,IN,10,2026-04-05 12:42:06
N4wK3NtVRT0,"Pardesiya - Param Sundari | Sidharth M, Janhvi K | Sachin-Jigar, Sonu Nigam, Krishnakali, Amitabh B",Universal Music India,2025-07-30,2025,7,249,PT2M58S,131170309,765418.0,27873.0,526788.39,1,en,English,search,10,2026-04-05 12:42:06
7w30TOlsoDY,yêu em như… - GREY D | from ‘ÁNH SÁNG • MÀN ĐÊM’ album,ST.319 Entertainment,2026-03-29,2026,3,7,PT2M40S,344225,6125.0,190.0,49175.0,0,vi,Vietnamese,VN,10,2026-04-05 12:42:06
OnvckzP2Cpo,"Sheesha - Mitta Ror, Swara Verma (Lyrics)",GOD LYRICS,2026-03-16,2026,3,19,PT3M17S,7840941,63166.0,650.0,412681.11,1,en,English,PK,10,2026-04-05 12:42:06
4aGyNypRoYk,"#Video | बिगहा के बिगहा तहरा नामे क देहब | #Aditya Samrat, Khushi Kakar | New #Rangdaari Song 2026",Aditya Samrat Official,2026-03-10,2026,3,26,PT2M33S,4387036,25235.0,306.0,168732.15,1,id,Indonesian,NP,10,2026-04-05 12:42:06
GZIIcp7qH0w,Karol G Performs “Amargura” | Billboard Women In Music 2024,Billboard,2024-03-08,2024,3,758,PT4M38S,13800099,106961.0,3990.0,18205.94,0,en,English,search,10,2026-04-05 12:42:06
vnHTrxV7TMc,Yabesh Thapa - Kasari / कसरी,Yabesh Thapa,2024-02-14,2024,2,780,PT4M12S,71582544,418106.0,5080.0,91772.49,0,en,English,search,10,2026-04-05 12:42:06
t_LSXG414rE,Tensionado (Lyrics) - Soapdish,Sweet Lyrics,2024-01-03,2024,1,823,PT3M30S,15628289,26549.0,1045.0,18989.42,0,en-US,en-US,search,10,2026-04-05 12:42:06
kMZSxc0i8bk,This Is What It Sounds Like | EASY Piano Tutorial - Kpop Demon Hunters #shorts,Thinkk Piano,2025-08-27,2025,8,221,PT17S,4715803,40578.0,162.0,21338.48,0,en,English,search,10,2026-04-05 12:42:06
rI-YaCVbz3s,Ярослав Леонов — Королева весны (Official Music Video),Ярослав Леонов,2026-03-19,2026,3,17,PT3M46S,1658418,21360.0,1554.0,97554.0,0,ru,Russian,RU,10,2026-04-05 12:42:06
0pWsCiBvLOk,Shubh - One Love (Official Audio),SHUBH,2023-08-18,2023,8,961,PT2M40S,285282517,2069903.0,52827.0,296860.06,1,en,English,search,10,2026-04-05 12:42:06
nXeEQTnfljo,"Spotify Pop Hits 2025 🔥 Lady Gaga, Bruno Mars, Ed Sheeran, Billie Eilish, Miley Cyrus, Tate McRae #1",Sunset Playlist,2025-08-08,2025,8,240,PT2H3M46S,5955798,17274.0,450.0,24815.83,0,en,English,search,10,2026-04-05 12:42:06
DXSDe1HF1VU,KALI ACTIVA : PIND DE GERHE (Full Video) | Rupinder Handa | Latest Punjabi Songs,T-Series Apna Punjab,2015-07-06,2015,7,3926,PT3M39S,395835243,1395309.0,25473.0,100824.06,1,en,English,search,10,2026-04-05 12:42:06
TQ8cDT_nGmM,Mocci - Ghir Ana ( Official Music Video ),Mocci,2026-03-28,2026,3,7,PT2M52S,694892,11639.0,436.0,99270.29,0,en,English,MA,10,2026-04-05 12:42:06
2YC0NesUJ4k,O Pata Nahi Ji Konsa Nasha Krta Hai Full Video Song | Yaar Mera Tittliyan Varga Song | Hardy Sandhu,GW4-M,2024-12-16,2024,12,475,PT6M9S,22380111,98755.0,1803.0,47116.02,0,hi,Hindi,search,10,2026-04-05 12:42:06
M129hwTnL-k,#ShivaratriSong2019 | Full Song | శివరాత్రి పాట | Mangli | Tirupathi Matla | SK.Baji | MicTv.in,Mic Tv,2019-03-02,2019,3,2591,PT4M57S,264251974,877534.0,29132.0,101988.41,1,te,Telugu,search,10,2026-04-05 12:42:06
H6l0q4l2NLo,"Tum Mere Na Huye (Video) Thamma | Ayushmann K, Rashmika M | Sachin-Jigar, Madhubanti B, Amitabh B",Universal Music India,2025-09-29,2025,9,188,PT2M42S,67841083,587473.0,42060.0,360856.82,1,en,English,search,10,2026-04-05 12:42:06
50HD3wSO8YQ,When you mix dancehall with a classic Afrobeats track #djmix #afrobeatsdj,CULTUR FM,2024-09-02,2024,9,580,PT39S,7714813,385261.0,6537.0,13301.4,0,en-GB,en-GB,search,10,2026-04-05 12:42:06
lBOmiR_1CGQ,桑田佳祐 - 人誑し / ひとたらし [Anime Lyric Video],桑田佳祐,2026-04-03,2026,4,2,PT4M43S,238312,10202.0,378.0,119156.0,1,ja,Japanese,JP,10,2026-04-05 12:42:06
meKNMGkVG7E,Vanessa Zee Ft Mario G Klau - Pulanglah Live session (LOUD LINE MUSIC),MARIOGKLAUOFFICIAL,2026-04-03,2026,4,2,PT5M34S,122128,9257.0,1762.0,61064.0,0,en,English,ID,10,2026-04-05 12:42:06
gh3FyLT7WVg,Kurchi Madathapetti Full Video Song | Guntur Kaaram | Mahesh Babu | Sreeleela | Trivikram | Thaman S,Aditya Music,2024-02-01,2024,2,794,PT4M43S,773705066,3791019.0,79369.0,974439.63,1,en-IN,en-IN,search,10,2026-04-05 12:42:06
11gRYTD2V4E,Beutiful islamic ringtone | naat ringtone | ringtone 2025 | #arabic #ringtone #islamic #gojol #naats,Forit editor 1M,2025-02-08,2025,2,420,PT31S,21086002,402392.0,1295.0,50204.77,0,en,English,search,10,2026-04-05 12:42:06
A_z5g0_hJN8,"Maari - Don’u Don’u Don’u Video | Dhanush, Kajal | Anirudh | Super Hit Song",SonyMusicSouthVEVO,2015-08-21,2015,8,3880,PT3M8S,309183272,1392602.0,23338.0,79686.41,0,en,English,search,10,2026-04-05 12:42:06
7I3uy9yESiQ,"Barati - Ajay Hooda | Pooja Hooda | Pardeep , Peehu | New Haryanvi Song 2025 | T-Series Haryanvi",T-SERIES HARYANVI,2025-10-28,2025,10,159,PT3M5S,23960182,201952.0,5024.0,150692.97,1,en,English,search,10,2026-04-05 12:42:06
DUT5rEU6pqM,Shakira - Hips Don't Lie (featuring Wyclef Jean) (Official 4K Video) ft. Wyclef Jean,shakiraVEVO,2009-10-03,2009,10,6028,PT3M39S,1777056347,8719833.0,264052.0,294800.32,1,es,Spanish,search,10,2026-04-05 12:42:06
9SRIM6o9h54,Gorkhe Khukuri • गोर्खे खुकुरी • New Nepali Song 2081 • Dance Video - Samyukta Studio HK,JbG Production,2024-04-23,2024,4,711,PT3M16S,30317621,155239.0,2387.0,42640.82,0,hi,Hindi,search,10,2026-04-05 12:42:06
n-zc1_ebv9Y,Dhamaka Song | Pawan Singh New Song 2025 | Shilpi | Trishakar | New Bhojpuri Song | Bhojpuri Gana,Saregama Hum Bhojpuri,2025-12-02,2025,12,124,PT3M34S,60465029,469754.0,44372.0,487621.2,1,hi,Hindi,search,10,2026-04-05 12:42:06
gB1gPmtDohY,"Thaarame Thaarame Video Song | Kadaram Kondan | Abi Hassan, Akshara Haasan | Sid Sriram | Ghibran",Muzik247,2019-07-27,2019,7,2444,PT3M,153872562,898478.0,16324.0,62959.31,0,en,English,search,10,2026-04-05 12:42:06
nX1jrIwAaR8,মায়াবিনি || Mayabini || Best of Zubeen Garg Bangla Song || জুবিন গার্গের সেরা বাংলা গান,Tushar Tiwari,2025-10-05,2025,10,182,PT8M5S,24512095,178535.0,6291.0,134681.84,1,bn,Bengali,search,10,2026-04-05 12:42:06
kxVm97f25VA,"A DANADA ME LIGANDO - MC Cebezinho, MC Tuto e MC Kako (Love Funk | Web Clipe) DJ Oreia",VISÃO DE CRIA,2024-08-27,2024,8,585,PT4M45S,179955370,459683.0,4698.0,307616.02,1,pt-PT,pt-PT,search,10,2026-04-05 12:42:06
Ker9zt5uxac,Chaudhar (Official Video) R Nait Feat Labh Heera | MixSingh | Punjabi Song 2024,R Nait,2024-08-26,2024,8,587,PT4M47S,25220438,193218.0,9153.0,42964.97,0,en,English,search,10,2026-04-05 12:42:06
zfwbr2l2Gv0,Riyasat,Vijay Jornang - Topic,2024-07-26,2024,7,617,PT5M30S,15665750,89459.0,886.0,25390.19,0,en,English,search,10,2026-04-05 12:42:06
85y43gYKu7o,Naza (ft. Guy2Bezbar) - Va Dodo (Clip Officiel),NAZA,2026-03-27,2026,3,8,PT2M44S,691600,15716.0,568.0,86450.0,0,fr,French,FR,10,2026-04-05 12:42:07
7jpqqBX-Myw,CNCO - Reggaetón Lento (Bailemos),CNCOVEVO,2016-10-07,2016,10,3467,PT3M43S,1929590036,7110464.0,400034.0,556559.0,1,es,Spanish,search,10,2026-04-05 12:42:07
lrIyw4xO8v4,SANTA - RECOMMENCE-MOI (CLIP OFFICIEL),SANTA,2024-06-20,2024,6,654,PT3M28S,20090623,77666.0,2887.0,30719.61,0,fr,French,search,10,2026-04-05 12:42:07
5sT20edl02I,XG - WOKE UP (Official Music Video),XG,2024-05-21,2024,5,684,PT3M23S,95709365,1573462.0,48709.0,139925.97,1,en,English,search,10,2026-04-05 12:42:07
5_PvN3RHFb8,SARAK SARAK - D1 ft @Shadowgmusic-Thachani x NAMUNA x PIRTAM | Prod - @iczbeats OFFICIAL M/V,D1 Official,2026-04-03,2026,4,1,PT5M35S,274445,17984.0,605.0,274445.0,1,en,English,NP,10,2026-04-05 12:42:07
XO8wew38VM8,MILLIONAIRE SONG (Full Video): @YoYoHoneySingh  | GLORY | BHUSHAN KUMAR,T-Series,2024-08-26,2024,8,587,PT3M30S,463603701,6370282.0,359003.0,789784.84,1,en,English,search,10,2026-04-05 12:42:07
r5XGepExNQ8,milet「I still」Music Video(映画『知らないカノジョ』主題歌),milet Official YouTube Channel,2025-02-07,2025,2,421,PT5M1S,14834510,53703.0,1818.0,35236.37,0,ja,Japanese,search,10,2026-04-05 12:42:07
